id,parking,bathrooms,bedrooms,seller,location,status,area,planta,lift,pool,pozo,terraza,lobby,balcon,jacuzzi,gimnasio,price,price_per_m2,area_per_br,prk,bdrm,logPrice
/apartamentos-venta-bella-vista/1268891/,2,3.5,3,Maravila Properties,Bella Vista,Building,121,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,323700,2675.206611570248,40.333333333333336,2,3,12.687572439914335
/apartamentos-venta-bella-vista/1273561/,1,1.5,1,Mr. Home Asesores Inmobiliarios,Bella Vista,NA,58,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,116000,2000,58,1,1,11.661345470088502
/apartamentos-venta-y-alquiler-bella-vista/1285895/,2,3.5,3,Dreamhome Real Estate,Bella Vista,New,330,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,400000,1212.121212121212,110,2,3,12.89921982609012
/apartamentos-venta-bella-vista/1267130/,3,3.5,3,Seekers Inmobiliaria,Bella Vista,Building,176,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,395000,2244.318181818182,58.666666666666664,3,3,12.886641043883259
/apartamentos-venta-bella-vista/1266626/,2,2.5,2,Seekers Inmobiliaria,Bella Vista,Building,100,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,165000,1650,50,2,2,12.013700752882718
/apartamentos-venta-bella-vista/1285592/,2,2.5,2,Gomez Inmobiliaria,Bella Vista,Used,121,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,195000,1611.5702479338845,60.5,2,2,12.180754837545884
/apartamentos-venta-bella-vista/1285455/,4,4.5,3,Inmobiliaria Grupal,Bella Vista,Used,365,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,375000,1027.3972602739725,121.66666666666669,4 or more,3,12.834681304952548
/apartamentos-venta-bella-vista/1279221/,2,2.5,2,Mudate,Bella Vista,New,130,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,190000,1461.5384615384614,65,2,2,12.154779351142624
/apartamentos-venta-bella-vista/1279475/,3,3.5,3,Mudate,Bella Vista,New,203,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,300000,1477.8325123152708,67.66666666666667,3,3,12.611537753638338
/apartamentos-venta-bella-vista/1279473/,3,3.5,3,Mudate,Bella Vista,New,205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,303000,1478.0487804878048,68.33333333333333,3,3,12.621488084491506
/apartamentos-venta-bella-vista/1279472/,2,3.5,3,Mudate,Bella Vista,New,176,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,270000,1534.090909090909,58.666666666666664,2,3,12.506177237980511
/apartamentos-venta-bella-vista/1279422/,2,3.5,3,Mudate,Bella Vista,New,300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,365000,1216.6666666666667,100,2,3,12.80765263256463
/apartamentos-venta-bella-vista/1276722/,3,3.5,3,Mudate,Bella Vista,New,278,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,300000,1079.136690647482,92.66666666666669,3,3,12.611537753638338
/apartamentos-venta-bella-vista/1259452/,2,4.5,3,Mudate,Bella Vista,New,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,325000,1692.7083333333333,64,2,3,12.691580461311874
/apartamentos-venta-bella-vista/1208753/,3,3.5,3,Mudate,Bella Vista,New,280,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,490000,1750,93.33333333333331,3,3,13.102160670086809
/apartamentos-venta-bella-vista/1274610/,2,2.5,2,Taty Fontbernard,Bella Vista,Used,130,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,180000,1384.6153846153843,65,2,2,12.100712129872347
/apartamentos-venta-bella-vista/1278594/,2,2.5,2,Marco Rivero,Bella Vista,New,150,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,225000,1500,75,2,2,12.323855681186558
/apartamentos-venta-bella-vista/1263026/,1,1.5,1,Tropical Living,Bella Vista,Building,70,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,145250,2075,70,1,1,11.886211674714158
/apartamentos-venta-bella-vista/1257261/,2,3.5,3,Tropical Living,Bella Vista,Building,189,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,384000,2031.746031746032,63,2,3,12.858397831569864
/apartamentos-venta-bella-vista/1258284/,1,2,1,Tropical Living,Bella Vista,Building,74,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,157500,2128.3783783783783,74,1,1,11.967180737247824
/apartamentos-venta-bella-vista/1275977/,1,1.5,1,Tropical Living,Bella Vista,Building,70,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,129931,1856.1571428571428,70,1,1,11.7747588192991
/apartamentos-venta-bella-vista/1272299/,1,2.5,2,Tropical Living,Bella Vista,Building,97,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,162000,1670.1030927835052,48.5,1,2,11.99535161421452
/apartamentos-venta-bella-vista/1267796/,2,2,2,Mr. Home Asesores Inmobiliarios,Bella Vista,NA,145,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,228000,1572.4137931034484,72.5,2,2,12.337100907936577
/apartamentos-venta-bella-vista/1280694/,2,2.5,2,Mr. Home Asesores Inmobiliarios,Bella Vista,NA,145,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,228000,1572.4137931034484,72.5,2,2,12.337100907936577
/apartamentos-venta-bella-vista/1222122/,3,3.5,3,INMOBLIAM,Bella Vista,Building,244,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,515000,2110.655737704918,81.33333333333333,3,3,13.151922179645874
/apartamentos-venta-bella-vista/1285915/,2,3.5,3,Mis Casas RD,Bella Vista,Used,217,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,225000,1036.8663594470047,72.33333333333333,2,3,12.323855681186558
/apartamentos-venta-bella-vista/1281593/,2,3.5,3,Sena Real Estate,Bella Vista,Used,245,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,320000,1306.1224489795918,81.66666666666667,2,3,12.676076274775909
/apartamentos-venta-bella-vista/1242743/,2,4.5,4,Domus Mea Caribe Inmobiliaria,Bella Vista,Used,380,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,380000,1000,95,2,4 or more,12.84792653170257
/apartamentos-venta-bella-vista/1277769/,2,3.5,3,HouseLink,Bella Vista,Building,169,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,280000,1656.8047337278106,56.333333333333336,2,3,12.542544882151386
/apartamentos-venta-bella-vista/1285715/,3,3.5,3,HouseLink,Bella Vista,Building,203,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,415000,2044.334975369458,67.66666666666667,3,3,12.936033799212835
/apartamentos-venta-bella-vista/1285719/,2,3.5,3,HouseLink,Bella Vista,Building,178,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,195000,1095.505617977528,59.333333333333336,2,3,12.180754837545884
/apartamentos-venta-bella-vista/1285733/,1,2.5,2,HouseLink,Bella Vista,Building,115,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,190000,1652.1739130434785,57.5,1,2,12.154779351142624
/apartamentos-venta-bella-vista/1279824/,2,2,3,X-TRIBA Inmobiliaria,Bella Vista,New,116,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,215000,1853.448275862069,38.666666666666664,2,3,12.2783933071098
/apartamentos-venta-y-alquiler-bella-vista/1246738/,2,3.5,3,Remax Blu,Bella Vista,Used,300,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,250000,833.3333333333334,100,2,3,12.429216196844383
/apartamentos-venta-bella-vista/1267299/,2,3.5,3,Remax Blu,Bella Vista,Used,193,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,335000,1735.7512953367875,64.33333333333333,2,3,12.721885810807203
/apartamentos-venta-y-alquiler-bella-vista/1163010/,3,3.5,3,United Group DR,Bella Vista,Used,240,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,450000,1875,80,3,3,13.017002861746503
/apartamentos-venta-bella-vista/1264058/,1,1.5,1,United Group DR,Bella Vista,Building,62,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,159000,2564.516129032258,62,1,1,11.976659481202368
/apartamentos-venta-bella-vista/1268481/,2,2.5,3,Seekers Inmobiliaria,Bella Vista,Building,116,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,215000,1853.448275862069,38.666666666666664,2,3,12.2783933071098
/apartamentos-venta-bella-vista/1252713/,3,3.5,3,Seekers Inmobiliaria,Bella Vista,Building,358,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,1097250,3064.9441340782123,119.33333333333331,3,3,13.908317607550481
/apartamentos-venta-bella-vista/1244684/,3,3,3,Seekers Inmobiliaria,Bella Vista,Building,244,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,561800,2302.4590163934427,81.33333333333333,3,3,13.23890119365228
/apartamentos-venta-bella-vista/1239263/,2,2.5,2,Seekers Inmobiliaria,Bella Vista,Building,97,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,205280,2116.2886597938145,48.5,2,2,12.232130179849463
/apartamentos-venta-bella-vista/1240452/,2,3.5,3,Seekers Inmobiliaria,Bella Vista,Building,160,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,330000,2062.5,53.333333333333336,2,3,12.706847933442663
/apartamentos-venta-bella-vista/1284921/,2,2.5,2,Seekers Inmobiliaria,Bella Vista,Building,92,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,165000,1793.4782608695652,46,2,2,12.013700752882718
/apartamentos-venta-bella-vista/1282507/,2,2.5,2,Mario Alberto Aquino,Bella Vista,Building,116,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,232800,2006.896551724138,58,2,2,12.35793499483942
/apartamentos-venta-bella-vista/1273271/,2,3.5,3,Paez Luxury Real Estate,Bella Vista,New,160,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,330000,2062.5,53.333333333333336,2,3,12.706847933442663
/apartamentos-venta-bella-vista/1282428/,2,2.5,3,Paez Luxury Real Estate,Bella Vista,Used,180,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,270000,1500,60,2,3,12.506177237980511
/apartamentos-venta-bella-vista/1285550/,2,2.5,3,InmoinRD,Bella Vista,Used,186,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,258000,1387.0967741935483,62,2,3,12.460714863903755
/apartamentos-venta-bella-vista/1285371/,1,1.5,1,Remax Metropolitana,Bella Vista,Used,76,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,135000,1776.3157894736842,76,1,1,11.813030057420567
/apartamentos-venta-bella-vista/1276611/,1,1.5,1,InmoinRD,Bella Vista,Building,74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,157000,2121.6216216216217,74,1,1,11.964001084330445
/apartamentos-venta-bella-vista/1277896/,2,2.5,2,Doble Altura Real Estate SRL,Bella Vista,New,128,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,205000,1601.5625,64,2,2,12.230765258120545
/apartamentos-venta-bella-vista/1278987/,2,2.5,3,BELFER INNOVARTHOMERD,Bella Vista,New,169,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,292000,1727.810650887574,56.333333333333336,2,3,12.584509081250419
/apartamentos-venta-bella-vista/1280210/,2,3.5,3,Estrella Inmobiliaria,Bella Vista,Used,220,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,295000,1340.909090909091,73.33333333333333,2,3,12.594730635321957
/apartamentos-venta-bella-vista/1257388/,NA,NA,3,Premium Real Estate,Bella Vista,In blueprint,191,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,277000,1450.261780104712,63.666666666666664,NA,3,12.531772785169476
/apartamentos-venta-bella-vista/1285212/,4,3.5,3,KEYBROKERS INMOBILIARIA,Bella Vista,Building,416,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,850000,2043.2692307692307,138.66666666666666,4 or more,3,13.652991628466498
/apartamentos-venta-bella-vista/1285195/,2,3.5,3,KEYBROKERS INMOBILIARIA,Bella Vista,Building,168,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,300300,1787.5,56,2,3,12.612537253971421
/apartamentos-venta-bella-vista/1268967/,2,2.5,2,Maravila Properties,Bella Vista,Building,104,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,213000,2048.076923076923,52,2,2,12.269047444691562
/apartamentos-venta-bella-vista/1194799/,2,2.5,2,Property RD,Bella Vista,Building,97,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,211895,2184.4845360824743,48.5,2,2,12.263846147942134
/apartamentos-venta-y-alquiler-bella-vista/1280799/,2,3.5,3,Inmobiliaria Grupal,Bella Vista,Used,330,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,398000,1206.060606060606,110,2,3,12.894207284266574
/apartamentos-venta-bella-vista/1284648/,2,3.5,3,Estrella Inmobiliaria,Bella Vista,Building,176,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,360000,2045.4545454545455,58.666666666666664,2,3,12.793859310432293
/apartamentos-venta-bella-vista/1284645/,3,3.5,3,Estrella Inmobiliaria,Bella Vista,Building,205,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,424000,2068.2926829268295,68.33333333333333,3,3,12.957488734214095
/apartamentos-venta-bella-vista/1284628/,3,3.5,3,Estrella Inmobiliaria,Bella Vista,Building,203,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,415000,2044.334975369458,67.66666666666667,3,3,12.936033799212835
/apartamentos-venta-bella-vista/1256323/,3,3.5,3,Vidalpe Inmobiliaria,Bella Vista,Building,333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,510000,1531.5315315315315,111,3,3,13.142166004700508
/apartamentos-venta-bella-vista/1269391/,2,4.5,3,Premium Real Estate,Bella Vista,Used,392,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,410000,1045.9183673469388,130.66666666666666,2,3,12.92391243868049
/apartamentos-venta-bella-vista/1251100/,2,4.5,3,DARAD Real Estate RD,Bella Vista,Building,168,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,286000,1702.3809523809523,56,2,3,12.56374708980199
/apartamentos-venta-bella-vista/1250315/,3,4.5,3,DARAD Real Estate RD,Bella Vista,New,229,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,298000,1301.3100436681225,76.33333333333333,3,3,12.604848765487542
/apartamentos-venta-bella-vista/1251102/,1,1.5,1,DARAD Real Estate RD,Bella Vista,Building,74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,157500,2128.3783783783783,74,1,1,11.967180737247824
/apartamentos-venta-bella-vista/1276719/,2,3,3,HouseLink,Bella Vista,New,160,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,384000,2400,53.333333333333336,2,3,12.858397831569864
/apartamentos-venta-y-alquiler-bella-vista/1283711/,2,3.5,3,Estrella Inmobiliaria,Bella Vista,Used,330,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,400000,1212.121212121212,110,2,3,12.89921982609012
/apartamentos-venta-bella-vista/1228640/,3,3.5,3,Carmelia Suero,Bella Vista,New,325,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,360000,1107.6923076923076,108.33333333333331,3,3,12.793859310432293
/apartamentos-venta-bella-vista/1274627/,4,3.5,3,AC INMOBILIARIA,Bella Vista,Used,250,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,355000,1420,83.33333333333333,4 or more,3,12.779873068457553
/apartamentos-venta-bella-vista/1276279/,2,2.5,2,Seekers Inmobiliaria,Bella Vista,Building,95,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,220000,2315.7894736842104,47.5,2,2,12.301382825334498
/apartamentos-venta-bella-vista/1282486/,3,3.5,3,Grupo Nin Inmobiliario,Bella Vista,New,355,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,315000,887.3239436619718,118.33333333333331,3,3,12.66032791780777
/apartamentos-venta-bella-vista/1264657/,1,1.5,1,Habitame Inmobiliaria,Bella Vista,Building,74,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,159600,2156.7567567567567,74,1,1,11.980425963997845
/apartamentos-venta-bella-vista/1266520/,2,3.5,3,Megacasa RD,Bella Vista,New,358,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,900900,2516.4804469273745,119.33333333333331,2,3,13.71114954263953
/apartamentos-venta-bella-vista/1276481/,2,3.5,3,SDQ Propiedades,Bella Vista,Used,203,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,315000,1551.7241379310344,67.66666666666667,2,3,12.66032791780777
/apartamentos-venta-bella-vista/1245538/,2,3.5,3,HouseLink,Bella Vista,Building,176,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,388000,2204.5454545454545,58.666666666666664,2,3,12.86876061860541
/apartamentos-venta-bella-vista/1281251/,2,2,2,KW Gold,Bella Vista,Building,104,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,195000,1875,52,2,2,12.180754837545884
/apartamentos-venta-bella-vista/1281250/,1,1.5,1,KW Gold,Bella Vista,Building,65,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,138600,2132.3076923076924,65,1,1,11.83934736573794
/apartamentos-venta-bella-vista/1280980/,2,3.5,3,KW Gold,Bella Vista,Used,300,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,255000,850,100,2,3,12.449018824140563
/apartamentos-venta-bella-vista/1238453/,3,3.5,3,Inmobiliaria Yasser,Bella Vista,Used,300,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,415000,1383.3333333333333,100,3,3,12.936033799212835
/apartamentos-venta-bella-vista/1278455/,2,2.5,2,Estrella Inmobiliaria,Bella Vista,Used,124,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,230000,1854.8387096774193,62,2,2,12.345834587905333
/apartamentos-venta-bella-vista/1275199/,NA,1,2,The Crestman Group,Bella Vista,Building,96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,135000,1406.25,48,NA,2,11.813030057420567
/apartamentos-venta-bella-vista/1275201/,NA,1,1,The Crestman Group,Bella Vista,Building,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,140250,2460.5263157894738,57,NA,1,11.851181823384943
/apartamentos-venta-bella-vista/1273445/,2,2,2,The Crestman Group,Bella Vista,In blueprint,103,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,273000,2650.485436893204,51.5,2,2,12.517227074167097
/apartamentos-venta-bella-vista/1273731/,1,1,1,The Crestman Group,Bella Vista,Building,102,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,129500,1269.6078431372548,102,1,1,11.771436160121729
/apartamentos-venta-bella-vista/1277807/,4,4.5,3,InmoinRD,Bella Vista,Building,358,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,850000,2374.3016759776538,119.33333333333331,4 or more,3,13.652991628466498
/apartamentos-venta-bella-vista/1276579/,2,2.5,2,Seekers Inmobiliaria,Bella Vista,Building,111,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,160000,1441.4414414414414,55.5,2,2,11.982929094215963
/apartamentos-venta-bella-vista/1277528/,2,3.5,3,Estrella Inmobiliaria,Bella Vista,Used,189,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,301000,1592.5925925925926,63,2,3,12.614865543731012
/apartamentos-venta-bella-vista/1277512/,2,3.5,3,Vidalpe Inmobiliaria,Bella Vista,Building,180,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,325000,1805.5555555555557,60,2,3,12.691580461311874
/apartamentos-venta-bella-vista/1233325/,2,2.5,2,Vidalpe Inmobiliaria,Bella Vista,Building,104,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,240000,2307.6923076923076,52,2,2,12.388394202324129
/apartamentos-venta-bella-vista/1275314/,2,3,3,Inverfisa,Bella Vista,Used,320,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,340000,1062.5,106.66666666666669,2,3,12.736700896592344
/apartamentos-venta-bella-vista/1261441/,2,3.5,3,Estrella Inmobiliaria,Bella Vista,Used,220,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,225000,1022.7272727272727,73.33333333333333,2,3,12.323855681186558
/apartamentos-venta-bella-vista/1271324/,4,3.5,3,Grupo Nin Inmobiliario,Bella Vista,New,360,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,850000,2361.1111111111113,120,4 or more,3,13.652991628466498
/apartamentos-venta-bella-vista/1228221/,3,3.5,3,Estrella Inmobiliaria,Bella Vista,Used,277,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,330000,1191.3357400722025,92.33333333333331,3,3,12.706847933442663
/apartamentos-venta-bella-vista/1267013/,2,2.5,2,Remax Metropolitana,Bella Vista,Used,126,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,195000,1547.6190476190477,63,2,2,12.180754837545884
/apartamentos-venta-bella-vista/1266601/,2,2.5,2,Megacasa RD,Bella Vista,New,103,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,195000,1893.2038834951456,51.5,2,2,12.180754837545884
/apartamentos-venta-bella-vista/1265392/,1,1.5,1,Seekers Inmobiliaria,Bella Vista,Building,57,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,145250,2548.245614035088,57,1,1,11.886211674714158
/apartamentos-venta-bella-vista/1262881/,3,3.5,3,Grupo Nin Inmobiliario,Bella Vista,New,203,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,384000,1891.6256157635469,67.66666666666667,3,3,12.858397831569864
/apartamentos-venta-bella-vista/1256830/,2,3.5,3,Grupo Nin Inmobiliario,Bella Vista,Building,178,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,195000,1095.505617977528,59.333333333333336,2,3,12.180754837545884
/apartamentos-venta-bella-vista/1257441/,2,4,3,Grupo Nin Inmobiliario,Bella Vista,New,141,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,277569,1968.5744680851064,47,2,3,12.533824829909323
/apartamentos-venta-bella-vista/1257109/,2,3.5,3,Megacasa RD,Bella Vista,New,143,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,286000,2000,47.666666666666664,2,3,12.56374708980199
/apartamentos-venta-bella-vista/1225134/,1,1.5,1,Grupo Inmobiliario Elite,Bella Vista,Building,75,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,132825,1771,75,1,1,11.796787751319144
/apartamentos-venta-bella-vista/1229673/,1,1.5,1,Inverfisa,Bella Vista,Building,78,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,129500,1660.2564102564102,78,1,1,11.771436160121729
/apartamentos-venta-mirador-sur/1272429/,2,3.5,3,Inmobiliaria Grupal,Mirador Sur,New,160,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,265000,1656.25,53.333333333333336,2,3,12.487485104968359
/apartamentos-venta-mirador-sur/1258512/,NA,3.5,3,Premium Real Estate,Mirador Sur,Building,160,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,368000,2300,53.333333333333336,NA,3,12.815838217151068
/apartamentos-venta-mirador-sur/1285184/,1,2.5,2,Algonovo Real Estate,Mirador Sur,Building,75,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,175075,2334.3333333333335,37.5,1,2,12.072969732523719
/apartamentos-venta-mirador-sur/1268187/,2,3.5,3,Ciudad Inmobiliaria,Mirador Sur,Building,155,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,256000,1651.6129032258063,51.666666666666664,2,3,12.4529327234617
/apartamentos-venta-mirador-sur/1250821/,2,2,2,Inmobiliaria Grupal,Mirador Sur,Building,97,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,180000,1855.6701030927832,48.5,2,2,12.100712129872347
/apartamentos-venta-mirador-sur/1274443/,2,3.5,3,Premium Real Estate,Mirador Sur,Used,196,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,190000,969.3877551020408,65.33333333333333,2,3,12.154779351142624
/apartamentos-venta-mirador-sur/1267454/,4,3.5,3,Stalin Florentino,Mirador Sur,Building,417,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,1100000,2637.8896882494005,139,4 or more,3,13.9108207377686
/apartamentos-venta-mirador-sur/1271662/,2,2.5,3,Inmobiliaria Grupal,Mirador Sur,New,230,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,350000,1521.7391304347825,76.66666666666667,2,3,12.765688433465597
