id,parking,bathrooms,bedrooms,seller,location,status,area,planta,lift,pool,pozo,terraza,lobby,balcon,jacuzzi,gimnasio,price,price_per_m2,area_per_br
/apartamentos-venta-av--george-washington/1280943/,2,2,2,Seekers Inmobiliaria,Av. George Washington,Building,120,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,180000,1500,60
/apartamentos-venta-av--george-washington/1279365/,2,2.5,2,Remax Metropolitana,Av. George Washington,Used,184,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,425000,2309.782608695652,92
/apartamentos-venta-av--george-washington/1273815/,NA,1,1,The Crestman Group,Av. George Washington,Building,60,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,127500,2125,60
/apartamentos-venta-autopista-30-de-mayo/1284934/,1,1,2,Algonovo,Autopista 30 de Mayo,Used,100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100000,1000,50
/apartamentos-venta-arroyo-hondo-viejo/1227553/,2,2.5,3,Carmelia Suero,Arroyo Hondo Viejo,New,141,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,157264.95726495725,1115.3543068436684,47
/apartamentos-venta-arroyo-hondo-viejo/1285606/,2,2.5,2,Plusval Puente Azul,Arroyo Hondo Viejo,Building,95,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,166250,1750,47.5
/apartamentos-venta-arroyo-hondo-viejo/1285566/,1,1.5,1,Algonovo Real Estate,Arroyo Hondo Viejo,Building,61,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,106750,1750,61
/apartamentos-venta-arroyo-hondo-viejo/1264516/,2,2.5,2,Algonovo Real Estate,Arroyo Hondo Viejo,Building,110,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,197999,1799.990909090909,55
/apartamentos-venta-arroyo-hondo-viejo/1285776/,1,1.5,1,Algonovo,Arroyo Hondo Viejo,Building,61,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,106750,1750,61
/apartamentos-venta-arroyo-hondo-viejo/1273697/,2,2.5,3,Marco Rivero,Arroyo Hondo Viejo,Used,208,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,185000,889.4230769230769,69.33333333333333
/apartamentos-venta-arroyo-hondo-viejo/1264452/,1,2,2,Marco Rivero,Arroyo Hondo Viejo,Used,178,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,119658.11965811966,672.236627292807,89
/apartamentos-venta-arroyo-hondo-viejo/1267720/,2,2.5,2,Marco Rivero,Arroyo Hondo Viejo,New,100,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,198000,1980,50
/apartamentos-venta-y-alquiler-arroyo-hondo-viejo/1280440/,2,2.5,2,Marco Rivero,Arroyo Hondo Viejo,New,100,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,198000,1980,50
/apartamentos-venta-arroyo-hondo-viejo/1268093/,2,2.5,2,Marco Rivero,Arroyo Hondo Viejo,New,100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,198000,1980,50
/apartamentos-venta-arroyo-hondo-viejo/1276572/,2,2.5,2,Algonovo Real Estate,Arroyo Hondo Viejo,Building,172,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,197999,1151.156976744186,86
/apartamentos-venta-arroyo-hondo-viejo/1252228/,1,1.5,1,Algonovo Real Estate,Arroyo Hondo Viejo,Building,65,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,96511,1484.7846153846153,65
/apartamentos-venta-arroyo-hondo-viejo/1258383/,2,3.5,3,Ginebra Realty Group,Arroyo Hondo Viejo,Building,147,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,227073,1544.7142857142858,49
/apartamentos-venta-arroyo-hondo-viejo/1283060/,2,2,3,Innova By Bello Jaquez,Arroyo Hondo Viejo,Used,142,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,112820.51282051284,794.5106536655834,47.333333333333336
/apartamentos-venta-arroyo-hondo-viejo/1283034/,1,2,2,Innova By Bello Jaquez,Arroyo Hondo Viejo,Used,110,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,107692.30769230767,979.0209790209789,55
/apartamentos-venta-arroyo-hondo-viejo/1283386/,1,1,2,Virna Reyes,Arroyo Hondo Viejo,Used,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,109401.7094017094,1116.3439734868307,49
/apartamentos-venta-y-alquiler-arroyo-hondo-viejo/1267719/,2,2.5,2,Marco Rivero,Arroyo Hondo Viejo,New,100,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,198000,1980,50
/apartamentos-venta-arroyo-hondo-viejo/1272670/,2,2.5,3,Sena Real Estate,Arroyo Hondo Viejo,Used,172,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,190000,1104.6511627906978,57.333333333333336
/apartamentos-venta-arroyo-hondo-viejo/1285729/,2,2.5,3,HouseLink,Arroyo Hondo Viejo,Building,107,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,194683,1819.4672897196263,35.666666666666664
/apartamentos-venta-arroyo-hondo-viejo/1237188/,2,2.5,3,eXp Realty,Arroyo Hondo Viejo,Building,152,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,269000,1769.7368421052631,50.666666666666664
/apartamentos-venta-arroyo-hondo-viejo/1260198/,2,1.5,1,Paez Luxury Real Estate,Arroyo Hondo Viejo,New,78,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,127000,1628.2051282051282,78
/apartamentos-venta-arroyo-hondo-viejo/1283614/,1,2,3,Remax Metropolitana,Arroyo Hondo Viejo,Building,90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,99000,1100,30
/apartamentos-venta-arroyo-hondo-viejo/1268965/,2,3.5,3,Maravila Properties,Arroyo Hondo Viejo,Building,219,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,338000,1543.37899543379,73
/apartamentos-venta-arroyo-hondo-viejo/1275166/,2,2.5,3,eXp,Arroyo Hondo Viejo,Used,145,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,185000,1275.8620689655172,48.333333333333336
/apartamentos-venta-y-alquiler-arroyo-hondo-viejo/1283520/,2,2.5,2,Innova By Bello Jaquez,Arroyo Hondo Viejo,Used,94,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,198000,2106.3829787234044,47
/apartamentos-venta-arroyo-hondo-viejo/1278195/,2,2.5,3,Innova By Bello Jaquez,Arroyo Hondo Viejo,Used,207,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,185000,893.7198067632851,69
/apartamentos-venta-arroyo-hondo-viejo/1264197/,2,2.5,2,Inverfisa,Arroyo Hondo Viejo,Building,114,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,172000,1508.7719298245613,57
/apartamentos-venta-bella-vista-sur/1266415/,2,2,2,Inmobiliaria e Inversiones Peguero & Asociados,Bella Vista Sur,New,97,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,205280,2116.2886597938145,48.5
/apartamentos-venta-bella-vista-sur/1266421/,2,3.5,3,Inmobiliaria e Inversiones Peguero & Asociados,Bella Vista Sur,New,139,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,268573,1932.179856115108,46.333333333333336
/apartamentos-venta-bella-vista-sur/1282405/,2,3.5,3,Ana Karina Gracia,Bella Vista Sur,New,202,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,384000,1900.990099009901,67.33333333333333
/apartamentos-venta-y-alquiler-bella-vista-sur/1281681/,2,3.5,3,Ana Karina Gracia,Bella Vista Sur,Used,250,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,233000,932,83.33333333333333
/apartamentos-venta-bella-vista-sur/1283052/,2,3.5,3,Ana Karina Gracia,Bella Vista Sur,Used,271,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,230000,848.7084870848709,90.33333333333333
/apartamentos-venta-bella-vista-sur/1264154/,2,2.5,2,Ciudad Inmobiliaria,Bella Vista Sur,Building,107,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,210000,1962.6168224299065,53.5
/apartamentos-venta-bella-vista-sur/1285814/,1,1.5,1,Marco Rivero,Bella Vista Sur,New,75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,160000,2133.3333333333335,75
/apartamentos-venta-bella-vista-sur/1284490/,3,3.5,3,Tu Inmobiliaria City,Bella Vista Sur,Building,203,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,455000,2241.3793103448274,67.66666666666667
/apartamentos-venta-bella-vista-sur/1284276/,2,2.5,3,Tu Inmobiliaria City,Bella Vista Sur,Building,143,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,315000,2202.7972027972028,47.666666666666664
/apartamentos-venta-bella-vista-sur/1284183/,1,1.5,1,Tu Inmobiliaria City,Bella Vista Sur,Building,66,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,150000,2272.7272727272725,66
/apartamentos-venta-bella-vista-sur/1280053/,2,2.5,3,Remax Blu,Bella Vista Sur,Used,125,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,220000,1760,41.666666666666664
/apartamentos-venta-bella-vista-sur/1275730/,2,NA,3,CITYMAX Dominicana,Bella Vista Sur,Used,204,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,315000,1544.1176470588234,68
/apartamentos-venta-bella-vista-sur/1279870/,2,2.5,2,Premium Real Estate,Bella Vista Sur,Used,145,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,225000,1551.7241379310344,72.5
/apartamentos-venta-bella-vista-sur/1280305/,2,3.5,3,Hogarium Real Estate,Bella Vista Sur,Used,240,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,270000,1125,80
/apartamentos-venta-bella-vista-sur/1278269/,2,2.5,2,Ginebra Realty Group,Bella Vista Sur,New,88,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,190000,2159.090909090909,44
/apartamentos-venta-bella-vista-sur/1278270/,2,2.5,3,Ginebra Realty Group,Bella Vista Sur,New,116,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,215000,1853.448275862069,38.666666666666664
/apartamentos-venta-bella-vista-sur/1273124/,2,2.5,3,Virna Reyes,Bella Vista Sur,Used,189,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220000,1164.021164021164,63
/apartamentos-venta-bella-vista-sur/1278680/,3,3.5,3,Flavia Cortina Unique Properties,Bella Vista Sur,Used,400,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,830000,2075,133.33333333333334
/apartamentos-venta-bella-vista-sur/1282034/,3,3.5,3,Bienvenida Rubén Jiménez,Bella Vista Sur,New,280,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,300000,1071.4285714285713,93.33333333333333
/apartamentos-venta-y-alquiler-bella-vista-sur/1285144/,2,3.5,3,Bienvenida Rubén Jiménez,Bella Vista Sur,Used,220,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,285000,1295.4545454545455,73.33333333333333
/apartamentos-venta-bella-vista-sur/1276591/,2,2.5,2,InmoinRD,Bella Vista Sur,Building,107,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,205000,1915.8878504672898,53.5
/apartamentos-venta-bella-vista-sur/1283796/,2,2.5,2,Ríos Real Estate,Bella Vista Sur,New,184,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,336000,1826.0869565217392,92
/apartamentos-venta-bella-vista-sur/1283801/,2,3.5,3,Ríos Real Estate,Bella Vista Sur,New,341,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,735000,2155.425219941349,113.66666666666667
/apartamentos-venta-bella-vista-sur/1282600/,2,3.5,3,Hogarium Real Estate,Bella Vista Sur,New,191,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,384000,2010.4712041884816,63.666666666666664
/apartamentos-venta-bella-vista-sur/1283847/,2,2.5,3,Juriluz,Bella Vista Sur,New,300,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,395000,1316.6666666666667,100
/apartamentos-venta-bella-vista-sur/1243143/,2,2.5,3,eXp Realty,Bella Vista Sur,Building,116,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,227000,1956.896551724138,38.666666666666664
/apartamentos-venta-bella-vista-sur/1260971/,4,3.5,3,Paez Luxury Real Estate,Bella Vista Sur,Used,222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,225000,1013.5135135135135,74
/apartamentos-venta-bella-vista-sur/1259031/,2,3.5,3,Inmobiliaria Bevistam,Bella Vista Sur,Used,222,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,260000,1171.1711711711712,74
/apartamentos-venta-bella-vista-sur/1285141/,2,2.5,3,Sophistic Home,Bella Vista Sur,Building,131,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,268000,2045.8015267175572,43.666666666666664
/apartamentos-venta-bella-vista-sur/1285087/,3,3.5,3,Quattro Realtors,Bella Vista Sur,Used,280,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,330000,1178.5714285714287,93.33333333333333
/apartamentos-venta-bella-vista-sur/1284953/,2,3.5,3,AC INMOBILIARIA,Bella Vista Sur,New,213,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,260000,1220.6572769953052,71
/apartamentos-venta-bella-vista-sur/1264358/,2,3.5,3,Property RD,Bella Vista Sur,Building,180,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,360000,2000,60
/apartamentos-venta-bella-vista-sur/1266680/,2,3.5,3,Property RD,Bella Vista Sur,Building,227,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,358547,1579.5022026431718,75.66666666666667
/apartamentos-venta-bella-vista-sur/1275326/,2,3.5,3,Vidalpe Inmobiliaria,Bella Vista Sur,Building,168,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,300300,1787.5,56
/apartamentos-venta-bella-vista-sur/1275324/,2,2.5,2,Vidalpe Inmobiliaria,Bella Vista Sur,Building,147,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,241500,1642.857142857143,73.5
/apartamentos-venta-bella-vista-sur/1248790/,2,NA,2,Vidalpe Inmobiliaria,Bella Vista Sur,Building,88,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,217650,2473.2954545454545,44
/apartamentos-venta-bella-vista-sur/1255366/,3,3.5,3,Time Homes Inmobiliaria,Bella Vista Sur,Used,230,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,250000,1086.9565217391305,76.66666666666667
/apartamentos-venta-bella-vista-sur/1270744/,2,4.5,3,DARAD Real Estate RD,Bella Vista Sur,Building,176,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,380000,2159.090909090909,58.666666666666664
/apartamentos-venta-bella-vista-sur/1265426/,2,3.5,3,Seekers Inmobiliaria,Bella Vista Sur,New,161,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,384000,2385.0931677018634,53.666666666666664
/apartamentos-venta-bella-vista-sur/1271474/,4,3.5,3,Maravila Properties,Bella Vista Sur,Building,358,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,850000,2374.3016759776538,119.33333333333333
/apartamentos-venta-bella-vista-sur/1278884/,2,3.5,3,AC INMOBILIARIA,Bella Vista Sur,Used,180,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,285000,1583.3333333333333,60
/apartamentos-venta-bella-vista-sur/1280257/,2,3.5,3,Remax Blu,Bella Vista Sur,Used,203,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,315000,1551.7241379310344,67.66666666666667
/apartamentos-venta-bella-vista-sur/1279912/,2,3.5,3,Remax Blu,Bella Vista Sur,Used,222,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,260000,1171.1711711711712,74
/apartamentos-venta-bella-vista-sur/1279837/,2,2.5,3,Remax Blu,Bella Vista Sur,Used,125,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,220000,1760,41.666666666666664
/apartamentos-venta-y-alquiler-bella-vista-sur/1279658/,2,2.5,2,Taty Fontbernard,Bella Vista Sur,New,220,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,500000,2272.7272727272725,110
/apartamentos-venta-bella-vista-sur/1279057/,2,2.5,2,Megacasa RD,Bella Vista Sur,New,117,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,194000,1658.1196581196582,58.5
/apartamentos-venta-bella-vista-sur/1264668/,2,2.5,2,Habitame Inmobiliaria,Bella Vista Sur,New,102,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,228000,2235.294117647059,51
/apartamentos-venta-bella-vista-sur/1275667/,NA,2.5,2,Taty Fontbernard,Bella Vista Sur,New,210,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,342720,1632,105
/apartamentos-venta-bella-vista-sur/1247930/,1,1.5,1,Vidalpe Inmobiliaria,Bella Vista Sur,Building,74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,125400,1694.5945945945946,74
/apartamentos-venta-arismar/1267546/,1,2,3,Centro Juridico Dra. Angela Rojas,Arismar,Building,105,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,104950,999.5238095238095,35
/apartamentos-venta-santo-domingo-oeste/1256725/,1,2,3,Algonovo Real Estate,NA,Building,96,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,100000,1041.6666666666667,32
/apartamentos-venta-santo-domingo-oeste/1257170/,1,2,3,Algonovo Real Estate,NA,Building,106,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,99500,938.6792452830189,35.333333333333336
/apartamentos-venta-santo-domingo-oeste/1261732/,1,1,1,Republic Real State,NA,Building,68,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,119900,1763.235294117647,68
/apartamentos-venta-julieta-morales/1285933/,1,2.5,2,Ana Karina Gracia,Julieta Morales,Used,115,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,185000,1608.695652173913,57.5
/apartamentos-venta-julieta-morales/1284795/,2,2.5,3,Remax Metropolitana,Julieta Morales,Used,180,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,250000,1388.888888888889,60
/apartamentos-venta-julieta-morales/1285989/,2,2.5,3,Inmobiliaria Bevistam,Julieta Morales,Used,214,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,151282.05128205128,706.9254732806135,71.33333333333333
/apartamentos-venta-julieta-morales/1284817/,2,2.5,3,Habitame Inmobiliaria,Julieta Morales,Used,214,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,153675.2136752137,718.108475117821,71.33333333333333
/apartamentos-venta-julieta-morales/1262995/,2,3.5,3,Ginebra Realty Group,Julieta Morales,Building,142,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,200000,1408.4507042253522,47.333333333333336
/apartamentos-venta-urbanizacion-fernandez/1272963/,2,2.5,2,Kaza Inmobiliaria,Urbanización Fernández,Building,132,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,241110,1826.590909090909,66
/apartamentos-venta-urbanizacion-fernandez/1281293/,3,4,4,Doble Altura Real Estate SRL,Urbanización Fernández,Used,360,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,316239.31623931625,878.4425451092118,90
/apartamentos-venta-urbanizacion-fernandez/1254932/,NA,NA,1,Seekers Inmobiliaria,Urbanización Fernández,Building,42,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,140018,3333.7619047619046,42
/apartamentos-venta-urbanizacion-fernandez/1255203/,NA,NA,2,Seekers Inmobiliaria,Urbanización Fernández,Building,109,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,336953,3091.3119266055046,54.5
/apartamentos-venta-urbanizacion-fernandez/1254818/,NA,2,2,Seekers Inmobiliaria,Urbanización Fernández,Building,109,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,336953,3091.3119266055046,54.5
/apartamentos-venta-urbanizacion-fernandez/1275205/,1,1,1,The Crestman Group,Urbanización Fernández,Building,41,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,140018,3415.0731707317073,41
/apartamentos-venta-urbanizacion-fernandez/1254750/,1,1,1,Roshanna Carrasco,Urbanización Fernández,Building,68,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,190400,2800,68
/apartamentos-venta-urbanizacion-fernandez/1254751/,1,1,1,Roshanna Carrasco,Urbanización Fernández,Building,42,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,142795,3399.8809523809523,42
/apartamentos-venta-av--jacobo-majluta/1284585/,1,2,3,Plusval Puente Azul,Av. Jacobo Majluta,New,100,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,85000,850,33.333333333333336
/apartamentos-venta-av--jacobo-majluta/1273358/,1,2,2,Algonovo Real Estate,Av. Jacobo Majluta,Building,69,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,55000,797.1014492753624,34.5
/apartamentos-venta-av--jacobo-majluta/1255508/,2,2.5,3,Algonovo Real Estate,Av. Jacobo Majluta,Building,121,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,155000,1280.9917355371902,40.333333333333336
/apartamentos-venta-av--jacobo-majluta/1272993/,1,2,2,Algonovo Real Estate,Av. Jacobo Majluta,Building,69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,53000,768.1159420289855,34.5
/apartamentos-venta-av--jacobo-majluta/1263089/,1,2,3,KW Capital,Av. Jacobo Majluta,Building,88,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,66000,750,29.333333333333332
/apartamentos-venta-av--jacobo-majluta/1276109/,1,2,2,Algonovo,Av. Jacobo Majluta,Building,69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,54000,782.6086956521739,34.5
/apartamentos-venta-av--jacobo-majluta/1276814/,1,1.5,2,Algonovo Real Estate,Av. Jacobo Majluta,Building,69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54000,782.6086956521739,34.5
/apartamentos-venta-av--jacobo-majluta/1280309/,1,2,3,Hogarium Real Estate,Av. Jacobo Majluta,Used,85,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,70085.47008547008,824.5349421820009,28.333333333333332
/apartamentos-venta-av--jacobo-majluta/1278175/,2,2.5,3,Seekers Inmobiliaria,Av. Jacobo Majluta,Building,121,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,124200,1026.4462809917356,40.333333333333336
/apartamentos-venta-av--jacobo-majluta/1270848/,2,2,3,DOBLE ALTURA REAL ESTATE SRL,Av. Jacobo Majluta,Used,156,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88888.88888888889,569.8005698005699,52
/apartamentos-venta-av--jacobo-majluta/1270704/,2,2,3,DOBLE ALTURA REAL ESTATE SRL,Av. Jacobo Majluta,Used,153,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,102564.10256410256,670.3536115300822,51
/apartamentos-venta-av--jacobo-majluta/1274806/,1,2,3,DOBLE ALTURA REAL ESTATE SRL,Av. Jacobo Majluta,Used,89,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,78632.47863247863,883.5109958705464,29.666666666666668
/apartamentos-venta-av--jacobo-majluta/1283080/,NA,2,3,United Group DR,Av. Jacobo Majluta,New,81,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,76068.37606837606,939.1157539305686,27
/apartamentos-venta-av--jacobo-majluta/1275976/,1,2,3,Doble Altura Real Estate SRL,Av. Jacobo Majluta,Used,87,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,79487.17948717948,913.6457412319481,29
/apartamentos-venta-av--jacobo-majluta/1284370/,2,2.5,3,GAvvi RD  Real Estate,Av. Jacobo Majluta,New,121,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,160000,1322.314049586777,40.333333333333336
/apartamentos-venta-av--jacobo-majluta/1277345/,1,2,2,Premium Real Estate,Av. Jacobo Majluta,Building,64,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,54000,843.75,32
/apartamentos-venta-av--jacobo-majluta/1276615/,1,2,3,Plusval Venta Directa,Av. Jacobo Majluta,Building,100,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,102260,1022.6,33.333333333333336
/apartamentos-venta-av--jacobo-majluta/1264894/,2,3.5,3,Habitame Inmobiliaria,Av. Jacobo Majluta,Building,160,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,169000,1056.25,53.333333333333336
